reporting_period,project_number,legacy_project_number,street_address,city,county,state,zip_code,incorporated_municipality,municipality_type,census_tract,nys_disadvantaged_community_status,climate_and_economic_justice_screening_tool_status,sector,program_type,solicitation,electric_utility,purchase_type,date_application_received,date_install,project_status,contractor,minority_or_women_owned_business_enterprise_mwbe,inverter_manufacturer,primary_inverter_model_number,inverter_quantity,pv_module_manufacturer,pv_module_model_number,pv_module_quantity,project_cost,total_nyserda_incentive,affordable_solar_residential_adder,affordable_multifamily_housing_incentive,community_adder,inclusive_community_solar_adder,expanded_solar_for_all_adder,brownfield_landfill_adder,canopy_adder,prevailing_wage_adder,totalnameplatekwdc,expected_kwh_annual_production,remote_net_metering,community_distributed_generation,green_jobs_green_new_york_participant,latitude,longitude,georeference
2023-11-30T00:00:00Z,572793,NA,327 Beekman Ave,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-22T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],9,YOTTA ENERGY INC,YSM-B540-10-72-1,34,62056.8,25704,0,0,3672,0,0,0,0,0,18.36,18545,NA,Yes,No,40.80844886,-73.91419533,POINT (-73.91419533 40.80844886)
2023-11-30T00:00:00Z,576026,NA,807 Bank St,Brooklyn,Kings,NY,11236,New York,City,36047109800,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-04-06T00:00:00Z,NA,Pipeline,"Accord Power, Inc.",Yes,SolarEdge Technologies Ltd.,SE120KUS [480V],4,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-445M,1488,1973237,927024,0,0,132432,0,0,0,132432,0,662.16,764622,NA,Yes,No,40.65440477,-73.89894085,POINT (-73.89894085 40.65440477)
2023-11-30T00:00:00Z,572738,NA,592 Oak Ter,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-22T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],14,YOTTA ENERGY INC,YSM-B540-10-72-1,53,66735.6,40068,0,0,5724,0,0,0,0,0,28.62,29496,NA,Yes,No,40.8089757,-73.91487126,POINT (-73.91487126 40.8089757)
2023-11-30T00:00:00Z,572896,NA,615 E 141 St,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-16T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],12,YOTTA ENERGY INC,YSM-B540-10-72-1,48,87609.6,36288,0,0,5184,0,0,0,0,0,25.92,26039,NA,Yes,No,40.80802232,-73.91404745,POINT (-73.91404745 40.80802232)
2023-11-30T00:00:00Z,572925,NA,578 A E 141 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-16T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],16,"CSI Solar Co., Ltd.",CS3W-450MS,64,97344,40320,0,0,5760,0,0,0,0,0,28.8,29563,NA,Yes,No,40.80843095,-73.91567344,POINT (-73.91567344 40.80843095)
2023-11-30T00:00:00Z,559611,NA,70 Queens Blvd,Woodside,Queens,NY,11377,New York,City,36081048900,Outside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-02-07T00:00:00Z,2023-10-04T00:00:00Z,Complete,"Accord Power, Inc.",Yes,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-440M,130,222222,80080,0,0,11440,0,0,0,0,0,57.2,61064,NA,Yes,No,40.7397152,-73.89419573,POINT (-73.89419573 40.7397152)
2023-11-30T00:00:00Z,572947,NA,345 Cypress Ave,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-17T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],16,YOTTA ENERGY INC,YSM-B540-10-72-1,61,111337.2,46116,0,0,6588,0,0,0,0,0,32.94,33272,NA,Yes,No,40.80845027,-73.91312531,POINT (-73.91312531 40.80845027)
2023-11-30T00:00:00Z,629234,NA,1210 Loring Ave,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-16T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE17.3KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,113,120514.5,44635,0,35708,0,0,0,0,0,0,44.63,47817,NA,Yes,No,40.66663181,-73.86712301,POINT (-73.86712301 40.66663181)
2023-11-30T00:00:00Z,584489,NA,72-2 S Astoria Blvd S,East Elmhurst,Queens,NY,11370,New York,City,36081029900,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-01T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],26,YOTTA ENERGY INC,YSM-B540-10-72-1,103,172422,77868,0,0,11124,0,0,0,0,0,55.62,67226,NA,Yes,No,40.76638237,-73.89604575,POINT (-73.89604575 40.76638237)
2023-11-30T00:00:00Z,565409,NA,6753,Brooklyn,Kings,NY,11220,New York,City,NA,NA,NA,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-02-23T00:00:00Z,NA,Pipeline,Venture Home Solar LLC,No,Chint Power Systems America,CPS SCA25KTL-DO/US-208 [208V],1,SunPower,SPR-E20-327,84,63909.96,38455,0,0,5493,0,0,0,0,0,27.47,36234,NA,Yes,No,40.640195,-74.01736,POINT (-74.01736 40.640195)
2023-11-30T00:00:00Z,572729,NA,593 Oak Ter,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-22T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],17,YOTTA ENERGY INC,YSM-B540-10-72-1,65,118638,49140,0,0,7020,0,0,0,0,0,35.1,37087,NA,Yes,No,40.80908247,-73.91465303,POINT (-73.91465303 40.80908247)
2023-11-30T00:00:00Z,574872,NA,354 Cypress Ave,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-08T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],13,YOTTA ENERGY INC,YSM-B540-10-72-1,51,93085.2,38556,0,0,5508,0,0,0,0,0,27.54,30607,NA,Yes,No,40.80840861,-73.91288973,POINT (-73.91288973 40.80840861)
2023-11-30T00:00:00Z,629051,NA,2678 Linden Blvd,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-14T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE9KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,95,101317.5,37525,0,30020,0,0,0,0,0,0,37.53,43762,NA,Yes,No,40.6685563,-73.8651662,POINT (-73.8651662 40.6685563)
2023-11-30T00:00:00Z,587902,NA,28-10 Whitestone Expy,Flushing,Queens,NY,11354,New York,City,36081090700,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Lease,2023-09-25T00:00:00Z,NA,Pipeline,UGE USA Inc.,No,"CSI Solar Co., Ltd.",CSI-100K-T480GL02-U [480V],7,Trina Solar,TSM-585NEG19RC.20,1447,1689273,846495,0,0,169299,0,0,0,0,0,846.49,974336,NA,Yes,No,40.77297585,-73.83153756,POINT (-73.83153756 40.77297585)
2023-11-30T00:00:00Z,600917,NA,35-15 19th Ave,Astoria,Queens,NY,11105,New York,City,36081010701,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Lease,2023-06-21T00:00:00Z,NA,Pipeline,UGE USA Inc.,No,"CSI Solar Co., Ltd.",CSI-100K-T480GL02-U [480V],12,Trina Solar,TSM-570NEG19RC.20,2429,2834301,1251545,0,0,278121,0,0,0,0,278120,1390.6,1637878,NA,Yes,No,40.78009634,-73.90194562,POINT (-73.90194562 40.78009634)
2023-11-30T00:00:00Z,572692,NA,364 St Anns Ave,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-23T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],6,YOTTA ENERGY INC,YSM-B540-10-72-1,24,43804.8,18144,0,0,2592,0,0,0,0,0,12.96,15077,NA,Yes,No,40.80987098,-73.91533593,POINT (-73.91533593 40.80987098)
2023-11-30T00:00:00Z,614215,NA,140 Johnson Ave,Brooklyn,Kings,NY,11206,New York,City,36047050500,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-11-28T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE50KUS [208V],2,REC Solar,REC360NP2,220,285912,158400,0,63360,0,0,0,0,0,0,79.2,89846,NA,Yes,No,40.7063979,-73.94414172,POINT (-73.94414172 40.7063979)
2023-11-30T00:00:00Z,622910,NA,58 48th St,Maspeth,Queens,NY,11378,New York,City,36081021900,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-07-28T00:00:00Z,NA,Pipeline,EmPower Solar,No,Chint Power Systems America,CPS SCA50KTL-DO/US-480 [480V],4,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 480,526,587220.61,302976,0,0,50496,0,0,0,0,0,252.48,302045,NA,Yes,No,40.72049778,-73.9223457,POINT (-73.9223457 40.72049778)
2023-11-30T00:00:00Z,626853,NA,413 Adelphi St,Brooklyn,Kings,NY,11238,New York,City,36047017900,Inside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-07T00:00:00Z,NA,Pipeline,SOLANTA CORP,No,Altenergy Power System Inc.,QS1 [240V],10,REC Solar,REC365NP2 Black,37,72694,18907,0,0,2701,0,0,0,2701,0,13.5,17432,NA,Yes,No,40.68494321,-73.97007058,POINT (-73.97007058 40.68494321)
2023-11-30T00:00:00Z,572983,NA,613 E 138 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-18T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],7,YOTTA ENERGY INC,YSM-B540-10-72-1,26,47429.2,19656,0,0,2808,0,0,0,0,0,14.04,14143,NA,Yes,No,40.80635422,-73.91595828,POINT (-73.91595828 40.80635422)
2023-11-30T00:00:00Z,572969,NA,673 140th St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-17T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],21,YOTTA ENERGY INC,YSM-B540-10-72-1,83,151464.6,62748,0,0,8964,0,0,0,0,0,44.82,45149,NA,Yes,No,40.80680967,-73.91329265,POINT (-73.91329265 40.80680967)
2023-11-30T00:00:00Z,572765,NA,351 Beekman Ave,Bronx,Bronx,NY,10454,New York,City,36005003300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-22T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],9,YOTTA ENERGY INC,YSM-B540-10-72-1,35,63882,26460,0,0,3780,0,0,0,0,0,18.9,18366,NA,Yes,No,40.8090713,-73.91381325,POINT (-73.91381325 40.8090713)
2023-11-30T00:00:00Z,593158,NA,Astoria Blvd S,East Elmhurst,Queens,NY,11370,New York,City,NA,NA,NA,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-26T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],56,YOTTA ENERGY INC,YSM-B540-10-72-1,223,373302,168588,0,0,24084,0,0,0,0,0,120.42,136677,NA,Yes,No,40.76594515,-73.89339756,POINT (-73.89339756 40.76594515)
2023-11-30T00:00:00Z,622878,NA,58 48th St,Maspeth,Queens,NY,11378,New York,City,36081021900,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-07-28T00:00:00Z,NA,Pipeline,EmPower Solar,No,Chint Power Systems America,CPS SCA50KTL-DO/US-480 [480V],4,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 480,528,589453.39,304128,0,0,50688,0,0,0,0,0,253.44,303193,NA,Yes,No,40.72049778,-73.9223457,POINT (-73.9223457 40.72049778)
2023-11-30T00:00:00Z,572988,NA,597 E 138 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-18T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],12,YOTTA ENERGY INC,YSM-B540-10-72-1,45,82134,34020,0,0,4860,0,0,0,0,0,24.3,27272,NA,Yes,No,40.80650253,-73.91630952,POINT (-73.91630952 40.80650253)
2023-11-30T00:00:00Z,605859,NA,141-7 20th Ave,Whitestone,Queens,NY,11357,New York,City,36081094500,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-14T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE120KUS [480V],6,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-440M,2142,4948020,1319472,0,0,188496,0,0,0,188496,0,942.48,1085704,NA,Yes,No,40.78172144,-73.8271173,POINT (-73.8271173 40.78172144)
2023-11-30T00:00:00Z,629157,NA,1211 Loring Ave,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-15T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE17.3KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,113,120514.5,44635,0,35708,0,0,0,0,0,0,44.63,51449,NA,Yes,No,40.66762893,-73.86676285,POINT (-73.86676285 40.66762893)
2023-11-30T00:00:00Z,570568,NA,50-01 Northern Blvd,Long Island City,Queens,NY,11101,New York,City,36081016300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-20T00:00:00Z,NA,Pipeline,"PowerFlex Solar, LLC",No,SolarEdge Technologies Ltd.,SE120KUS [480V],3,"CSI Solar Co., Ltd.",CS6W-535MB-AG,695,1039948,446190,0,0,74365,0,0,0,0,0,371.82,451467,NA,Yes,No,40.75324287,-73.91193923,POINT (-73.91193923 40.75324287)
2023-11-30T00:00:00Z,603697,NA,700 Exterior St,Bronx,Bronx,NY,10451,New York,City,36005006300,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-14T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE120KUS [480V],6,Hyperion Solar,HY-DH144P8-540,1851,2248965,1199448,0,0,199908,0,0,0,0,0,999.54,1207933,NA,Yes,No,40.82384284,-73.93072071,POINT (-73.93072071 40.82384284)
2023-11-30T00:00:00Z,618684,NA,635 Zerega Ave,Bronx,Bronx,NY,10473,New York,City,36005009000,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-07-25T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE120KUS [480V],6,Hyperion Solar,HY-DH144P8-540,1851,2149011,1199448,0,0,199908,0,0,0,0,0,999.54,1212256,NA,Yes,No,40.82038365,-73.84384466,POINT (-73.84384466 40.82038365)
2023-11-30T00:00:00Z,572819,NA,666 E 141 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-24T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],17,YOTTA ENERGY INC,YSM-B540-10-72-1,68,124113.6,51408,0,0,7344,0,0,0,0,0,36.72,39552,NA,Yes,No,40.80731499,-73.91303631,POINT (-73.91303631 40.80731499)
2023-11-30T00:00:00Z,572901,NA,600 E 141 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-16T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],17,YOTTA ENERGY INC,YSM-B540-10-72-1,68,124120.35,51408,0,0,7344,0,0,0,0,0,36.72,28824,NA,Yes,No,40.80804738,-73.9147657,POINT (-73.9147657 40.80804738)
2023-11-30T00:00:00Z,602610,NA,1715 Palmetto St,Ridgewood,Queens,NY,11385,New York,City,36081054900,Outside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-09-12T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,Altenergy Power System Inc.,DS3-S [240V],15,Hanwha Q CELLS,Q.PEAK DUO BLK-G10+ 365,29,42340,12702,0,0,0,0,0,0,0,0,10.59,11976,NA,Yes,No,40.70227337,-73.90843384,POINT (-73.90843384 40.70227337)
2023-11-30T00:00:00Z,572813,NA,676 E 141 St,Bronx,Bronx,NY,10454,New York,City,36005002702,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-05-19T00:00:00Z,NA,Pipeline,Urban Energy Inc.,No,"Yotta Energy, Inc",DPI-208 [208V],14,YOTTA ENERGY INC,YSM-B540-10-72-1,56,102206.2,42336,0,0,6048,0,0,0,0,0,30.24,30917,NA,Yes,No,40.80722788,-73.912831,POINT (-73.912831 40.80722788)
2023-11-30T00:00:00Z,602714,NA,1736 Shore Pkwy,Brooklyn,Kings,NY,11214,New York,City,36047030400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Lease,2023-06-13T00:00:00Z,NA,Pipeline,G&S Solar (dba for G&S Operations LLC),No,SolarEdge Technologies Ltd.,SE50KUS [208V],5,WAAREE ENERGIES LIMITED,Bi-57-540,470,532980,304560,0,0,50760,0,0,0,0,0,253.8,300470,NA,Yes,No,40.59313144,-73.99736874,POINT (-73.99736874 40.59313144)
2023-11-30T00:00:00Z,629476,NA,1308 Loring Ave,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-17T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE14.4KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,99,105583.5,39105,0,31284,0,0,0,0,0,0,39.1,44014,NA,Yes,No,40.66716614,-73.8630103,POINT (-73.8630103 40.66716614)
2023-11-30T00:00:00Z,629186,NA,1305 Loring Ave,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-16T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE17.3KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,129,137578.5,50955,0,40764,0,0,0,0,0,0,50.96,58043,NA,Yes,No,40.66806218,-73.86377026,POINT (-73.86377026 40.66806218)
2023-11-30T00:00:00Z,629239,NA,1212 Loring Ave,Brooklyn,Kings,NY,11208,New York,City,36047121400,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-08-16T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE17.3KUS [208V],2,LG Electronics Inc.,LG395Q1C-A6,114,121581,45030,0,36024,0,0,0,0,0,0,45.03,50683,NA,Yes,No,40.66670478,-73.86651456,POINT (-73.86651456 40.66670478)
2023-11-30T00:00:00Z,618130,NA,185 Van Dyke St,Brooklyn,Kings,NY,11231,New York,City,36047005300,Inside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Lease,2023-07-24T00:00:00Z,NA,Pipeline,Venture Home Solar LLC,No,SolarEdge Technologies Ltd.,SE100KUS [480V],3,Hanwha Q CELLS,Q.PEAK DUO XL-G10.d/BFG 480,778,898000,448128,0,0,74688,0,0,0,0,0,373.44,389050,NA,Yes,No,40.67695032,-74.01666988,POINT (-74.01666988 40.67695032)
2023-11-30T00:00:00Z,601525,NA,56-72 49th St,Maspeth,Queens,NY,11378,New York,City,36081021900,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-06-12T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE100KUS [480V],5,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-445M,1685,2042550,149965,0,0,0,0,0,0,0,0,749.83,920778,NA,Yes,No,40.72593033,-73.91955065,POINT (-73.91955065 40.72593033)
2023-11-30T00:00:00Z,638979,NA,32- 41 42 St,Astoria,Queens,NY,11103,New York,City,36081015900,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-11-28T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE10KUS [480V],2,"LONGi Green Energy Technology Co., Ltd.",LR5-72HBD-545M,52,211428,28340,0,0,0,0,0,0,0,0,28.34,32345,NA,Yes,No,40.75711796,-73.91812605,POINT (-73.91812605 40.75711796)
2023-11-30T00:00:00Z,635908,NA,580 Stanley Ave,Brooklyn,Kings,NY,11207,New York,City,36047110600,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-09-29T00:00:00Z,NA,Pipeline,Sunkeeper Solar LLC,No,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"CSI Solar Co., Ltd.",CS3W-455MB-AG,130,192128.3,118300,0,59150,0,0,0,0,0,0,59.15,64009,NA,Yes,No,40.65764247,-73.88672278,POINT (-73.88672278 40.65764247)
2023-11-30T00:00:00Z,637246,NA,270 Wortman Ave,Brooklyn,Kings,NY,11207,New York,City,36047110600,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-10-04T00:00:00Z,NA,Pipeline,Sunkeeper Solar LLC,No,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"CSI Solar Co., Ltd.",CS3W-455MB-AG,125,192128.3,113750,0,56875,0,0,0,0,0,0,56.87,61701,NA,Yes,No,40.65733441,-73.88294345,POINT (-73.88294345 40.65733441)
2023-11-30T00:00:00Z,637413,NA,295 Cozine Ave,Brooklyn,Kings,NY,11207,New York,City,36047110600,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-10-06T00:00:00Z,NA,Pipeline,Sunkeeper Solar LLC,No,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"CSI Solar Co., Ltd.",CS3W-455MB-AG,125,192128.3,113750,0,56875,0,0,0,0,0,0,56.87,62395,NA,Yes,No,40.65704217,-73.88166435,POINT (-73.88166435 40.65704217)
2023-11-30T00:00:00Z,635834,NA,570 Stanley Ave,Brooklyn,Kings,NY,11207,New York,City,36047110600,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-09-29T00:00:00Z,NA,Pipeline,Sunkeeper Solar LLC,No,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"CSI Solar Co., Ltd.",CS3W-455MB-AG,135,192128.3,122850,0,61425,0,0,0,0,0,0,61.42,65971,NA,Yes,No,40.65742052,-73.88723919,POINT (-73.88723919 40.65742052)
2023-11-30T00:00:00Z,636693,NA,195 Cozine Ave,Brooklyn,Kings,NY,11207,New York,City,36047110600,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-10-04T00:00:00Z,NA,Pipeline,Sunkeeper Solar LLC,No,SolarEdge Technologies Ltd.,SE50KUS [208V],1,"CSI Solar Co., Ltd.",CS3W-455MB-AG,116,192128.3,105560,0,52780,0,0,0,0,0,0,52.78,57402,NA,Yes,No,40.65546249,-73.88539342,POINT (-73.88539342 40.65546249)
2023-11-30T00:00:00Z,661802,NA,75 Onderdonk Ave,Ridgewood,Queens,NY,11385,New York,City,36081053900,Outside a NYS DAC,Outside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-10-19T00:00:00Z,NA,Pipeline,Accord Power Inc,Yes,SolarEdge Technologies Ltd.,SE50KUS [208V],9,"LONGi Green Energy Technology Co., Ltd.",LR4-72HBD-445M,1255,2373519,446780,0,0,0,0,0,0,0,0,558.47,675790,NA,Yes,No,40.71268257,-73.92169694,POINT (-73.92169694 40.71268257)
2023-11-30T00:00:00Z,665780,NA,360 E 166 St,Bronx,Bronx,NY,10456,New York,City,36005017500,Inside a NYS DAC,Inside a CEJST DAC,Non-Residential,Residential/Small Commercial,PON 2112,Consolidated Edison,Purchase,2023-11-13T00:00:00Z,NA,Pipeline,Best Energy Power,No,SolarEdge Technologies Ltd.,SE17.3KUS [208V],1,REC Solar,REC405AA Pure,65,124337,31590,0,0,5265,0,0,0,0,0,26.32,31131,NA,Yes,No,40.8294125,-73.9125581,POINT (-73.9125581 40.8294125)
