bin,address,heightroof,zonedist1,ratio_residfar,histdist,ElcPrd_MWh,ownername,zipcode,bct2020,agent_name,head_name,officer_name,manager_name,owner_add,agent_add,head_add,officer_add,owner_cat,r_bldgtype,residential,bbl,f_lowroof,f_mzone,f_lowres,f_hd,f_mulbldg,f_disad,f_ll97,f_solrad,f_nys_dac,elcprd_MWh,index
3245670,1151 BRIGHTON BEACH AVE,66.0,R6,2.148148148148148,NA,95.3138454889,NA,11235,3061004,ARTHUR WIENER,ARTHUR WIENER,MEIR BOUSKILA,OSCAR LENIS,166 MONTAGUE ST # BROOKLYN NY 11201,166 MONTAGUE ST # BROOKLYN NY 11201,166 MONTAGUE ST # BROOKLYN NY 11201,166 MONTAGUE ST # BROOKLYN NY 11201,Unknown (likely private),not residential,0,3087177501,0,0,1,0,0,1,2,0,1,95.3138454889,5
3064784,223 GREENPOINT AVENUE,13.19,M3-1,Inf,NA,142.552772281,GREENPOINT INDUSTRIAL CENTER INC,11222,3057901,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3025600041,2,1,0,0,0,1,0,1,1,142.552772281,6
3084436,330 HINSDALE STREET,54.06,R6,0.6666666666666666,NA,423.588010892,NA,11207,3113400,JEFFREY GOLDSTEIN,DAVID CLEGHORN,DAVID CLEGHORN,AUGUSTO GARCIA,4 EXECUTIVE BLVD 100 Suffern NY 10901,62 WEST 62ND STREET #25C New York NY 10023,115 EAST 13TH STREET  NEW YORK NY 10003,115 EAST 13TH STREET  New York NY 10003,Tax-exempt property,not residential,0,3037837501,0,0,1,0,0,1,2,2,1,423.588010892,7
3038026,1510 CARROLL STREET,48.98,R4,4.253333333333333,NA,67.9974768649,NA,11213,3033300,OWEN DIAZ,HENRY YOUNG,JOSEPH LEVIN,OWEN DIAZ,1330 EASTERN PARKWAY 6A Brooklyn NY 11233,1330 EASTERN PARKWAY 6A Brooklyn NY 11233,1330 EASTERN PARKWAY 6A Brooklyn NY 11233,1330 EASTERN PARKWAY 6A Brooklyn NY 11233,Unknown (likely private),not residential,0,3014127501,0,0,1,0,0,1,2,0,0,67.9974768649,4
3020198,800 UNION STREET,76.98,R6A,2.07,NA,58.1768323093,NA,11215,3015700,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3009577502,0,0,1,0,0,0,2,0,0,58.1768323093,3
3378314,9718 FT HAMILTON PARKWAY,34.0,R5B,0.4444444444444444,NA,141.982253232,BRIDGEVIEW CONDOS,11209,3016200,DAVID WHITMORE,DAVID WHITMORE,LAURIE MIRMAN,DAVID WHITMORE,9011 5TH AVENUE  BROOKLYN NY 11209,9011 5TH AVENUE  BROOKLYN NY 11209,9011 5TH AVENUE  BROOKLYN NY 11209,442 97TH STREET 1A BROOKLYN NY 11209,Unknown (likely private),condo,1,3061277502,0,0,1,0,2,0,2,1,0,141.982253232,6
3156037,402 MARINE AVENUE,46.71286224,R6A,1.21,NA,84.5440715589,KALSID REALTY CORP,11209,3016200,JAMES DIMITRIADES,JAMES D. DIMITRIADES,MICHAEL NIAMONITAKIS,MICHAEL NIAMONITAKIS,8214 3RD AVENUE  BROOKLYN NY 11209,8214 3RD AVENUE  Brooklyn NY 11209,8214 3RD AVENUE  BROOKLYN NY 11209,8214 3RD AVENUE  BROOKLYN NY 11209,Unknown (likely private),multiple unit,1,3061310024,0,0,1,0,0,0,2,0,0,84.5440715589,3
3126157,340 OCEAN PARKWAY,63.25875451,R7A,0.9125,NA,116.640624066,350 OCEAN PARKWAY TENANTS CORP,11218,3048800,HERSHY EISSENBERG,HERSHY EISSENBERG,ROSS BRAND,ORLANDO ROSA,350 OCEAN PARKWAY  BROOKLYN NY 11218,5614 15TH AVENUE 1A BKLYN NY 11219,5614 15TH AVENUE 1A BROOKLYN NY 11219,5614 15TH AVENUE 1A BROOKLYN NY 11219,Unknown (likely private),coop,1,3053740010,0,0,0,0,0,1,2,1,0,116.640624066,4
3179161,1232 OCEAN AVENUE,66.04,R7A,0.895,NA,158.03618243,1250 OCEAN AVE LLC,11230,3076400,GEZIM CAPANI,GEZIM CAPANI,TEFIK CAPANI,JESUS CUELIO,7912 16TH AVE  BKLYN NY 11214,7912 16TH AVE  BKLYN NY 11214,7912 16TH AVE  BKLYN NY 11214,7512 16TH AVE  BROOKLYN NY 11214,Unknown (likely private),multiple unit,1,3066940055,0,0,0,0,0,1,2,1,0,158.03618243,4
3424470,590 FULTON STREET,568.0,C6-4,1.823,NA,4.1387171009,NA,11217,3003300,VANESSA GUZMAN,PHIL LAVOIE,JAMIE KAPLAN,BURIM SINANAJ,432 PARK AVENUE SOUTH 2ND FL New York NY 10016,432 PARK AVENUE SOUTH 2ND FL New York NY 10016,432 PARK AVENUE SOUTH 2ND FL New York NY 10016,432 PARK AVENUE SOUTH 2ND FL New York NY 10016,Unknown (likely private),not residential,0,3021077501,0,0,0,0,0,0,2,0,0,4.1387171009,2
3197677,3301 NOSTRAND AVENUE,65.80767514,R4,4.1066666666666665,NA,281.849555638,LAWRENCE GARDENS APARTMENTS DEL LLC,11229,3056600,DENIS ZASLAVSKIY,MOSHE ALTUSKY,NA,DENIS ZASLAVSKIY,R/O 224-30 64TH AVENUE  OAKLAND GARDENS NY 11364,R/O 224-30 64TH AVENUE  OAKLAND GARDENS NY 11364,R/O 224-30 64TH AVENUE  OAKLAND GARDENS NY 11364,NA,Unknown (likely private),multiple unit,1,3073090040,0,0,1,0,0,1,2,1,0,281.849555638,5
3008286,100 IMLAY STREET,122.37,M2-1,Inf,NA,307.888245691,PRIME STORAGE RED HOOK LLC,11231,3005303,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3005150050,2,1,0,0,0,0,2,1,1,307.888245691,7
3196297,2815 OCEAN PARKWAY,68.57454826,R6,1.699588477366255,NA,81.1509064876,PETER URSU,11235,3036600,GREGORY ISKHAKOV,EFIM MACHKEVICH,ELLA BRASLAVSKAYA,MARIUS JIPPA,1980 BERGEN AVE  BROOKLYN NY 11235,1980 BERGEN AVE  Brooklyn NY 11234,1980 BERGEN AVE  Brooklyn NY 11234,1980 BERGEN AVE  Brooklyn NY 11234,Unknown (likely private),coop,1,3072600009,0,0,1,0,0,1,2,0,1,81.1509064876,5
3406548,9275 FT HAMILTON PARKWAY,30.6164842,R4,0.27999999999999997,Individual Landmark,658.783625855,THE UNITED STATES OF  AMERICA,11209,3016400,NA,NA,NA,NA,NA,NA,NA,NA,Tax-exempt property,not residential,0,3061530001,0,0,1,0,2,0,2,2,0,658.783625855,7
3250426,192 DEGRAW STREET,76.0,R6B,1.665,NA,64.6230391387,HENRY ST MEWS,11231,3006300,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),condo,1,3003317501,0,0,1,0,0,0,2,0,0,64.6230391387,3
3347772,150 OCEANA DRIVE WEST,75.0,R7-1,0.6366279069767442,NA,98.3168935381,NA,11235,3061002,JENNIFER OGMAN,DIANA GLUKHMAN,KEITH WERNY,NA,100 OCEANA DRIVE WEST  Brooklyn NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,100 OCEANA DRIVE WEST 1I BROOKLYN NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,Unknown (likely private),condo,1,3087207501,0,0,0,0,2,0,2,0,0,98.3168935381,4
3034334,556 CROWN STREET,41.27,R5,2.2960000000000003,NA,84.8757751069,MACHON CHANA WOMEN'S INSTITUTE,11213,3033300,SHAUL COHEN,SARAH LABKOWSKY,SHAUL COHEN,BIBA BIBA,1324 CARROLL ST # BROOKLYN NY 11213,1324 CARROLL ST  BROOKLYN NY 11213,1324 CARROLL ST # BROOKLYN NY 11213,1324 CARROLL  Brooklyn NY 11213,Unknown (likely private),multiple unit,1,3013000037,0,0,1,0,0,1,2,0,0,84.8757751069,4
3324266,971 JEROME STREET,89.0,R5,0.744,NA,94.0085035107,FAIRFIELD CONDOMINIUM ASSOCIATES,11207,3107800,JOHN SANJURJO,JOHN SANJURJO,CHRISTOPHER ALKER,NA,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,Unknown (likely private),not residential,0,3044237501,0,0,1,0,2,0,0,0,1,94.0085035107,4
3070508,1117 GRAND STREET,16.74735485,M3-1,Inf,NA,114.558528615,TGM PROPERTY MANAGEMENT LLC,11211,3044902,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3029290074,2,1,0,0,0,1,0,1,1,114.558528615,6
3037070,1410 ST JOHNS PLACE,49.19,C4-3,0.32510288065843623,NA,127.597071222,NA,11213,3035101,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3013840035,0,0,0,0,0,1,0,1,1,127.597071222,3
3055532,65 ST JAMES PLACE,74.54662297,R6B,2,Clinton Hill Historic District,144.993584318,PRATT INSTITUTE,11238,3019700,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3019470001,0,0,1,1,0,0,2,1,0,144.993584318,5
3397115,1122 BEDFORD AVENUE,70.0,R6A,0.8666666666666667,NA,88.4008155502,NA,11216,3022900,JENNIFER OGMAN,ERIC PEACE,KEITH WERNY,NA,315 GATES AVENUE  Brooklyn NY 11216,575 FIFTH AVENUE 9TH FL New York NY 10017,315 GATES AVENUE 6A Brooklyn NY 11216,575 FIFTH AVENUE 9TH FL New York NY 10017,Unknown (likely private),not residential,0,3019747501,0,0,1,0,0,0,2,0,0,88.4008155502,3
3336460,160 IMLAY STREET,125.01,M2-1,Inf,NA,333.718858188,NA,11231,3005303,JENNIFER OGMAN,ROBERT DAKIS,KEITH WERNY,NA,160 IMLAY STREET  Brooklyn NY 11231,575 FIFTH AVENUE 9TH FL New York NY 10017,160 IMLAY STREET  Brooklyn NY 11231,575 FIFTH AVENUE 9TH FL New York NY 10017,Unknown (likely private),not residential,0,3005157501,2,1,0,0,0,0,2,1,1,333.718858188,7
3396768,53 NORTH 3 STREET,69.0,M1-2/R6A,1.8,NA,207.400561061,NA,11249,3055500,AARON TENORIO,WAYNE NGAI,TATIANA BOND,JOHNNIE FERREIRA,2 NORTH RIVERSIDE PLAZA 400 CHICAGO IL 60606,230 WEST 41ST STREET 12 FLR NEW YORK NY 10036,230 WEST 41ST STREET 12 FLR NEW YORK NY 60606,230 WEST 41ST STREET 12 FLR NEW YORK NY 10036,Unknown (likely private),not residential,0,3023497501,0,1,0,0,0,0,2,1,0,207.400561061,4
3418187,550 VANDERBILT AVENUE,202.0,R7A,1.7025,NA,143.717419105,NA,11238,3016300,RYAN SOLARI,KAREN WILLENKEN,NA,DAVID KHARE,9 EAST 38 STREET 6FL New York NY 10016,9 EAST 38 STREET 6FL New York NY 10016,9 EAST 38 STREET 6FL New York NY 10016,NA,Unknown (likely private),not residential,0,3011297501,2,0,0,0,0,0,2,1,0,143.717419105,5
3338887,371 FLATBUSH AVENUE EXT,155.42504622,C6-4,0.53,NA,341.840900205,NA,11201,3003101,NA,NA,NA,NA,NA,NA,NA,NA,Tax-exempt property,not residential,0,3020857501,2,0,0,0,0,0,2,1,0,341.840900205,5
3208461,2515 AVENUE L,74.09281466,R2,6.16,NA,104.841295284,NYC DEPARTMENT OF EDUCATION,11210,3075400,NA,NA,NA,NA,NA,NA,NA,NA,City-owned,not residential,0,3076250001,0,0,1,0,1,0,2,1,0,104.841295284,5
3195175,368 AVENUE X,86.03,R4,1.4133333333333333,NA,140.724177948,NYC DEPARTMENT OF EDUCATION,11223,3037401,NA,NA,NA,NA,NA,NA,NA,NA,City-owned,not residential,0,3071960001,0,0,1,0,1,0,2,1,1,140.724177948,6
3396814,492 LEFFERTS AVENUE,NA,R6,1.3497942386831274,NA,52.7789260785,NA,11225,3080600,MARK BERKOWITZ,MARK BERKOWITZ,NA,NA,185 MARCY AVE 32A Brooklyn NY 11211,185 MARCY AVE 32A Brooklyn NY 11211,185 MARCY AVE 32A Brooklyn NY 11211,NA,Unknown (likely private),not residential,0,3013327505,0,0,1,0,0,1,2,0,0,52.7789260785,4
3388736,125 COURT STREET,146.0,C6-2A,1.5132890365448506,NA,144.404602169,125 COURT ST CONDOMINUM,11201,3000900,BRIAN UPBIN,DAVID WALENTAS,JED WALENTAS,SHIRLEY ZOU,45 MAIN STREET 12TH F Brooklyn NY 11201,45 MAIN STREET 12TH F Brooklyn NY 11201,45 MAIN STREET 12TH F Brooklyn NY 11201,45 MAIN STREET 12TH F Brooklyn NY 11201,Unknown (likely private),not residential,0,3002777501,2,0,0,0,0,0,2,1,0,144.404602169,5
3421399,8616 21 AVENUE,NA,C4-2,1.4403292181069958,NA,56.2994633867,NA,11214,3028800,KEAN CHEN,KE AN CHEN,"CHEN, JIAN HUI CHEN",KE AN CHEN,148-25 59 AVE  FLUSHING NY 11355,148-25 59 AVE 3 FLUSHING NY 11355,148-25 59 AVE 3 FLUSHING NY 11355,148-25 59 AVE 3 FLUSHING NY 11355,Unknown (likely private),not residential,0,3063777502,0,0,0,0,0,1,2,0,0,56.2994633867,3
3337019,62 KENT STREET,39.50932014,M1-1,Inf,Eberhard Faber Pencil Company Historic District,90.5410742801,"58 KENT, LLC",11222,3056500,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3025570007,0,1,0,1,0,0,2,0,1,90.5410742801,5
3055086,295 WASHINGTON AVENUE,61.18,R6B,1.965,Clinton Hill Historic District,62.5040683015,EMERICK GROSS REAL ESTATE LP,11205,3019500,PETER LEHR,EDWARD KALIKOW,PETER LEHR,ELFISL MOTA JR.,143-08 ROOSEVELT AVENUE L3 Flushing NY 11354,143-08 ROOSEVELT AVENUE L3 Flushing NY 11354,143-08 ROOSEVELT AVENUE L3 Flushing NY 11354,143-08 ROOSEVELT AVENUE L3 Flushing NY 11354,Unknown (likely private),multiple unit,1,3019180006,0,0,1,1,0,0,2,0,0,62.5040683015,4
3327186,734 JAMAICA AVENUE,30.0,M1-1,Inf,NA,91.1020087306,IGLESIA EVANGELICA MISSIONERA OF BROOKLY N INC,11208,3117601,NA,NA,NA,NA,NA,NA,NA,NA,Tax-exempt property,not residential,0,3041030022,0,1,0,0,0,1,0,0,1,91.1020087306,3
3426568,820 GLENMORE AVENUE,80.0,R6A,1.53,NA,92.8469929112,820 GLENMORE AVE HOLDINGS LLC,11208,3119200,CHARLES SCHWARTZ,CHARLES SCHWARTZ,NA,NA,820 GLENMORE AVENUE  BROOKLYN NY 11208,820 GLENMORE AVENUE  BROOKLYN NY 11208,820 GLENMORE AVENUE  BROOKLYN NY 11208,NA,Unknown (likely private),multiple unit,1,3040060013,0,0,1,0,0,1,2,0,1,92.8469929112,5
3391759,198 16 STREET,64.0,R6B,1.16,NA,64.3444571521,NA,11215,3014102,BRANDON WECHSLER,BRANDON WECHSLER,NA,BRANDON WECHSLER,67 WEST STREET 212 Brooklyn NY 11222,67 WEST STREET 212 Brooklyn NY 11222,67 WEST STREET 212 Brooklyn NY 11222,NA,Unknown (likely private),condo,1,3010537503,0,0,1,0,0,0,2,0,0,64.3444571521,3
3397588,500 4 AVENUE,119.0,C4-4D,1.2990033222591364,NA,76.7876387792,NA,11215,3011700,RANDY SULZER,ROBIN RIDDLE,KEITH WERNY,NA,500 4TH AVE  NEW YORK NY 11215,575 FIFTH AVENUE 9TH FL New York NY 10017,500 FOURTH AVENUE 12C Brooklyn NY 11215,575 FIFTH AVENUE 9TH FL NEW YORK NY 10017,Unknown (likely private),not residential,0,3010277501,2,0,0,0,0,0,2,0,1,76.7876387792,5
3031283,913 PARK PLACE,63.85,R6,1.9876543209876543,Crown Heights North II Historic District,154.752182627,919 PARK PLACE CORP,11216,3034100,GLEN VIECHWEG,ROBIN GALLANT,LARRY MALITZKY,SHANE LOUISON,39 BROADWAY 1740 New York NY 10006,39 BROADWAY 1740 New York NY 10006,39 BROADWAY 1740 New York NY 10006,39 BROADWAY 1740 New York NY 10006,Unknown (likely private),coop,1,3012350001,0,0,1,1,0,0,2,1,1,154.752182627,6
3060752,73 RUTLEDGE STREET,14.51,R6,0.4115226337448559,NA,149.4111754,BEDFORD GARDEN CATERERS INC,11249,3053700,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3022170068,2,0,1,0,0,1,0,1,1,149.4111754,6
3347721,2211 EMMONS AVENUE,43.0,R5,1.064,NA,115.516924427,SUNRISE SENIOR LIVING,11235,3060800,ANJA WELLS,ANJA WELLS,NANCY VOISIN,STEVEN O'BRIEN,7902 WESTPARK DRIVE  MCLEAN VA 22102,2211 EMMONS AVENUE  Brooklyn NY 11235,7902 WESTPARK DRIVE  MCLEAN VA 22102,2211 EMMONS AVENUE  Brooklyn NY 11235,Unknown (likely private),not residential,0,3087797501,0,0,1,0,2,0,2,1,1,115.516924427,7
3325727,105 THAMES STREET,28.0,M1-1,Inf,NA,187.771128148,"105-115 THAMES STREET REALTY, LLC",11237,3045300,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3030090025,2,1,0,0,0,1,0,1,1,187.771128148,6
3335166,652 KENT AVENUE,48.0,M3-1,Inf,Individual Landmark,127.541234433,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,11251,3054300,NA,NA,NA,NA,NA,NA,NA,NA,City-owned,not residential,0,3020230001,0,1,0,0,2,0,2,1,1,127.541234433,7
3385303,2949 WEST 28 STREET,150.0,R6,1.4855967078189298,NA,240.703448096,NYC HOUSING AUTHORITY,11224,3034200,NA,NA,NA,NA,NA,NA,NA,NA,"State, federal, or public authority",multiple unit,1,3070530014,2,0,1,0,1,1,2,1,1,240.703448096,9
3426292,26 7 AVENUE,NA,R6,1.308641975308642,NA,55.2823471778,NA,11215,3015300,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3010847501,0,0,1,0,2,0,2,0,0,55.2823471778,5
3427077,2501 PITKIN AVENUE,65.0,R7A,1.16,NA,84.6843920047,NA,11208,3116600,JEFFREY GOLDSTEIN,MICHELLE NEUGEBAUER,NA,MARILYN RODRIGUEZ,4 EXECUTIVE BLVD 100 Suffern NY 10901,62 WEST 62ND ST #25C New York NY 10023,625 JAMAICA AVE  Brooklyn NY 11208,NA,Tax-exempt property,not residential,0,3040057501,0,0,0,0,0,1,2,0,1,84.6843920047,4
3006318,318 WARREN STREET,47.0,R6B,1.92,NA,227.642047826,NA,11201,3006902,HARRY HIRSCH,HARRY HIRSCH,HARRY HIRSCH,HARRY HIRSCH,428 CENTRAL AVE 201 CEDARHURST NY 11516,3205 OXFORD AVE A Bronx NY 10463,428 CENTRAL AVE 201 CEDARHURST NY 11516,428 CENTRAL AVE 201 CEDARHURST NY 11516,Unknown (likely private),not residential,0,3003967501,0,0,1,0,0,0,2,1,0,227.642047826,4
3397445,2720 86 STREET,55.0,R5,1.592,NA,45.0515011775,NA,11223,3040200,KASHEEM JONES,COLETTE FORD,NA,KASHEEM JONES,44 COURT STREET 1217 BROOKLYN NY 11201,44 COURT STREET 1217 BROOKLYN NY 11201,44 COURT STREET 1217 Brooklyn NY 11201,NA,Unknown (likely private),not residential,0,3071167501,0,0,1,0,0,1,2,0,1,45.0515011775,5
3397674,2908 EMMONS AVENUE,49.0,R5,1.3199999999999998,NA,172.469980387,NA,11235,3062200,ALEX OSIPOV,ROSTISLAV KVILOVSKI,NA,ALEX OSIPOV,2908 EMMONS AVE  BROOKLYN NY 11235,3415 GUIDER AVE  Brooklyn NY 11235,2912 EMMONS AVE  BROOKLYN NY 11235,NA,Unknown (likely private),not residential,0,3088157502,0,0,1,0,0,1,2,1,1,172.469980387,6
3070531,1256 GRAND STREET,34.0,M3-1,Inf,NA,217.982283654,"FELDMAN METROPOLITAN REALTY, LLC",11211,3044902,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3029480017,0,1,0,0,1,1,2,1,1,217.982283654,7
3189607,1301 SURF AVENUE,108.38,R7X,1.226,Individual Landmark,131.949807595,SHORE TOWER GROUP LLC,11224,3034800,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3070640016,2,0,0,0,0,1,2,1,1,131.949807595,7
3424758,270 59 STREET,NA,M1-2,Inf,NA,328.068645216,NYC SCHOOL CONSTRUCTION AUTHORITY,11220,3002200,NA,NA,NA,NA,NA,NA,NA,NA,"State, federal, or public authority",not residential,0,3008610037,0,1,0,0,0,1,2,1,1,328.068645216,6
3391865,231 NORMAN AVENUE,70.0,M1-1,Inf,NA,114.593234162,NA,11222,3058901,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3026297501,0,1,0,0,0,0,2,1,1,114.593234162,5
3002558,210 JORALEMON STREET,234.07431794,C5-2A,0.876,Borough Hall Skyscraper Historic District,217.486893603,"210 MUNI, LLC",11201,3000900,NA,NA,NA,NA,NA,NA,NA,NA,Mixed city & private,not residential,0,3002667501,2,0,0,1,0,0,2,1,0,217.486893603,6
3341608,190 COZINE AVENUE,81.0,R5,0.8880000000000001,NA,99.8870450996,MEADOW WOOD AT GATEWAY,11207,3107800,JOHN SANJURJO,JOHN SANJURJO,CHRISTOPHER ALKER,NA,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,99 PARK AVENUE 14 New York NY 10016,Unknown (likely private),not residential,0,3044157501,0,0,1,0,2,0,0,0,1,99.8870450996,4
3390875,970 41 STREET,58.0,R6,1.3251028806584362,NA,95.4212225177,NA,11219,3011200,PRISCILLA YIM,GARY CHONG,NA,GARY CHONG,970 41ST STREET 18TH A Brooklyn NY 11219,8725 18TH AVE FL2 Brooklyn NY 11214,8725 18TH AVE FL 2 Brooklyn NY 11214,NA,Unknown (likely private),not residential,0,3055907502,0,0,1,0,0,1,2,0,1,95.4212225177,5
3335178,652 KENT AVENUE,64.0,M3-1,Inf,Individual Landmark,286.572382094,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,11251,3054300,NA,NA,NA,NA,NA,NA,NA,NA,City-owned,not residential,0,3020230001,0,1,0,0,2,0,2,1,1,286.572382094,7
3199789,2002 AVENUE U,27.0,R7A,0.5,NA,91.6799489633,KINGS OCEAN REALTY,11229,3057800,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3073530001,2,0,0,0,0,1,0,0,0,91.6799489633,3
3057591,555 WASHINGTON AVENUE,74.0,R7A,0.5075,NA,42.0815769837,CATHEDRAL CONDOMINIUMS,11238,3020100,DAVID AHN,DAVID AHN,DAVID AHN,GAIL DAVIS,555 WASHINGTON AVENUE  Brooklyn NY 11238,750 GRAND STREET 5S Brooklyn NY 11211,750 GRAND STREET 5S Brooklyn NY 11211,555 WASHINGTON AVE 1N Brooklyn NY 11238,Unknown (likely private),condo,1,3020137501,0,0,0,0,0,0,2,0,0,42.0815769837,2
3347736,330 JAY STREET,461.0,C5-4,2.2350000000000003,NA,107.064480194,330 JAY STREET ASSOCIATES LLC,11201,3001100,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3001407502,0,0,0,0,0,0,2,1,0,107.064480194,3
3330934,1270 67 STREET,48.0,R4-1,2.466666666666667,NA,118.724367771,NORW CHRISTIAN HOME A,11219,3019600,NA,NA,NA,NA,NA,NA,NA,NA,Tax-exempt property,not residential,0,3057670028,0,0,1,0,2,1,2,1,0,118.724367771,7
3032046,1045 ST JOHNS PLACE,64.98,R6,1.699588477366255,Crown Heights North III Historic District,95.800292765,TWIN PROPERTIES LLC,11213,3033900,VIVIAN VALLADARES,JAY GOLD,NA,VIVIAN VALLADARES,549 EMPIRE BLVD 100 BROOKLYN NY 11225,549 EMPIRE BLVD 100 BROOKLYN NY 11225,549 EMPIRE BLVD 100 BROOKLYN NY 11225,NA,Unknown (likely private),multiple unit,1,3012500053,0,0,1,1,1,1,2,0,1,95.800292765,7
3347773,60 OCEANA DRIVE WEST,124.0,R7-1,1.119186046511628,NA,55.2297794959,NA,11235,3061002,JENNIFER OGMAN,YANA ILAN,KEITH WERNY,NA,60 OCEANA DRIVE WEST  BROOKLYN NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,40 OCEANA DRIVE WEST  BROOKLYN NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,Unknown (likely private),condo,1,3087207503,2,0,0,0,0,0,2,0,0,55.2297794959,4
3397454,522 LEFFERTS AVENUE,72.0,R6,1.3333333333333333,NA,23.3839489738,NA,11225,3080600,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3013327504,0,0,1,0,0,1,2,0,0,23.3839489738,4
3378202,70 CHESTER STREET,38.0,R6,0.3744855967078189,NA,461.056908544,NYC ADMINISTRATION FOR CHILDRENS SERVICES/ADJOURNMENTS IN CONTEMPLATION OF DISMISSAL,11212,3092400,NA,NA,NA,NA,NA,NA,NA,NA,City-owned,not residential,0,3034980008,0,0,1,0,0,1,2,2,1,461.056908544,7
3397615,11 BROADWAY,138.0,C4-3,1.4485596707818928,NA,213.978651381,NA,11249,3054900,CHARLES VETTER,HERMINIO TORRES,HERMINIO TORRES,ED RUSTANI,1735 PARK AVENUE 300 NY NY 10035,1735 PARK AVENUE 300 NEW YORK NY 10035,1735 PARK AVENUE 300 New York NY 10035,1735 PARK AVENUE 300 New York NY 10035,Unknown (likely private),not residential,0,3024687501,2,0,0,0,0,0,2,1,1,213.978651381,6
3332222,110 COLUMBIA STREET,56.0,R5,1.088,NA,91.5048971338,NYC HOUSING AUTHORITY,11231,3008500,NA,NA,NA,NA,NA,NA,NA,NA,"State, federal, or public authority",multiple unit,1,3005380001,0,0,1,0,2,1,2,0,1,91.5048971338,7
3141252,1147 61 STREET,27.0,M1-1,Inf,NA,173.006562685,"CZIMENT, HERMAN/TRUSTEE",11219,3021400,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3057170055,2,1,0,0,0,1,0,1,0,173.006562685,5
3427042,232 SEIGEL STREET,130.0,M1-2,Inf,NA,184.748412436,"NYM 215 MOORE, LLC",11206,3048500,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3031000034,2,1,0,0,1,0,2,1,1,184.748412436,8
3347498,150 OCEANA DRIVE WEST,77.0,R7-1,0.6366279069767442,NA,101.105538453,NA,11235,3061002,JENNIFER OGMAN,DIANA GLUKHMAN,KEITH WERNY,NA,150 OCEANA DRIVE WEST  Brooklyn NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,100 OCEANA DRIVE WEST 1I BROOKLYN NY 11235,575 FIFTH AVENUE 9TH FL New York NY 10017,Unknown (likely private),condo,1,3087207501,0,0,0,0,2,0,2,1,0,101.105538453,5
3050588,360 NOSTRAND AVENUE,22.0,R6A,0.6133333333333334,NA,99.6314155509,BROOKLYN HOUSING PRESERVATION LP,11216,3024300,NA,NA,NA,NA,NA,NA,NA,NA,"State, federal, or public authority",multiple unit,1,3018020051,2,0,1,0,1,1,2,0,1,99.6314155509,8
3328782,728 61 STREET,27.0,M1-1,Inf,NA,165.910418907,FOREST LAMPS & GIFTS INC,11220,3011800,NA,NA,NA,NA,NA,NA,NA,NA,Unknown (likely private),not residential,0,3057940018,2,1,0,0,0,1,0,1,0,165.910418907,5
3000753,30 3 AVENUE,159.0,R7A,2.75,NA,61.5227113874,NA,11217,3003900,MARTHA KAMBER,MARTHA KAMBER,JOHNNY NUNEZ,NITZA PLAUD,30 THIRD AVE  BROOKLYN NY 11217,30 3RD AVENUE 1 Brooklyn NY 11217,30 THIRD AVE #1 BROOKLYN NY 11217,30 THIRD AVE  BROOKLYN NY 11217,Tax-exempt property,not residential,0,3001797503,2,0,0,0,0,0,2,0,0,61.5227113874,4
